t,x(t),z(t),v_x(t),v_z(t),a_x(t),a_z(t) (added)
556.5206,7.857219,-3.137248,-0.03588119,-0.02584874,-0.009711308,-0.01303309
556.5406,7.856499,-3.137769,-0.03600786,-0.02602762,-0.007551244,-0.0114717
556.5606,7.855777,-3.138293,-0.03610359,-0.02618682,-0.005385456,-0.00990029
556.5806,7.855053,-3.138819,-0.03616831,-0.02632149,-0.003215372,-0.008321012
556.6006,7.85433,-3.139348,-0.03620197,-0.0264342,-0.001043856,-0.006735295
556.6207,7.853605,-3.139878,-0.03620457,-0.02652421,0.001129091,-0.005143855
556.6407,7.852882,-3.14041,-0.0361761,-0.02659144,0.003299176,-0.003548121
556.6607,7.85216,-3.140943,-0.03611661,-0.02663582,0.005466399,-0.00195024
556.6807,7.851439,-3.141476,-0.03602616,-0.02665802,0.007627896,-0.0003509283
556.7007,7.850721,-3.142009,-0.03590484,-0.026656,0.009782237,0.001248383
556.7208,7.850006,-3.142541,-0.03575142,-0.02663246,0.01192656,0.002846264
556.7408,7.849295,-3.143073,-0.03557146,-0.02658474,0.01406086,0.004441284
556.7608,7.848587,-3.143603,-0.03539568,-0.02647271,0.01618515,0.006029864
556.7808,7.847884,-3.14413,-0.03515306,-0.02638067,0.01829368,0.007612721
556.8008,7.847186,-3.144655,-0.0348803,-0.02626607,0.02038648,0.009188423
556.8209,7.846495,-3.145178,-0.0345777,-0.02612964,0.02246067,0.01075625
556.8409,7.84581,-3.145697,-0.03424554,-0.02596946,0.02451482,0.01231407
556.8609,7.845132,-3.146213,-0.03388546,-0.02578839,0.0265475,0.01386115
556.8809,7.844462,-3.146725,-0.03349374,-0.02558455,0.02855729,0.01539607
556.9009,7.843801,-3.147232,-0.03307476,-0.02535881,0.03054131,0.0169174
556.921,7.843149,-3.147734,-0.03262755,-0.02511137,0.03249814,0.01842442
556.941,7.842505,-3.148231,-0.03215387,-0.02484176,0.03442778,0.01991498
556.961,7.841873,-3.148722,-0.03165006,-0.02455157,0.03632594,0.02138766
556.981,7.84125,-3.149207,-0.03112062,-0.02424107,0.03819261,0.02284245
557.001,7.840639,-3.149685,-0.03056605,-0.0239085,0.04002637,0.02427721
557.0211,7.840039,-3.150156,-0.02998275,-0.02355617,0.04182579,0.0256905
557.0411,7.839452,-3.15062,-0.02937528,-0.0231844,0.043588,0.02708162
557.0611,7.838877,-3.151076,-0.02874284,-0.02279149,0.04531158,0.02844913
557.0811,7.838315,-3.151523,-0.02808735,-0.02237981,0.04699652,0.0297916
557.1011,7.837768,-3.151962,-0.0274053,-0.02194972,0.04863997,0.03110832
557.1212,7.837234,-3.152392,-0.02670271,-0.02150024,0.05024192,0.03239857
557.1412,7.836714,-3.152813,-0.02597478,-0.02103177,0.05179952,0.03366021
557.1612,7.83621,-3.153224,-0.02522756,-0.02054674,0.05331277,0.03489323
557.1812,7.835721,-3.153625,-0.02445628,-0.02004286,0.05478024,0.03609549
557.2012,7.835247,-3.154015,-0.02366567,-0.01952329,0.05620049,0.03726699
557.2213,7.83479,-3.154395,-0.02285505,-0.01898645,0.05757211,0.0384063
557.2413,7.834349,-3.154764,-0.02202513,-0.01843279,0.05889365,0.03951199
557.2613,7.833926,-3.155121,-0.02117664,-0.01786483,0.0601637,0.04058407
557.2813,7.833519,-3.155467,-0.02031031,-0.01728037,0.06138224,0.04162037
557.3013,7.833131,-3.1558,-0.01942689,-0.0166826,0.06254786,0.04262163
557.3214,7.83276,-3.156122,-0.01852714,-0.01606934,0.06365912,0.0435857
557.3414,7.832408,-3.156431,-0.0176132,-0.01544382,0.06471603,0.04451257
557.3614,7.832074,-3.156727,-0.0166818,-0.01480387,0.06571715,0.04540082
557.3814,7.831759,-3.15701,-0.01573778,-0.01415277,0.06666106,0.04624972
557.4014,7.831463,-3.157279,-0.01481859,-0.01344926,0.06754918,0.04705644
557.4214,7.831186,-3.157534,-0.01385011,-0.01277451,0.0683801,0.04782309
557.4415,7.830929,-3.157776,-0.01286732,-0.01208766,0.06915237,0.04854827
557.4615,7.830691,-3.158004,-0.01187515,-0.01139195,0.06986457,0.04923196
557.4815,7.830474,-3.158218,-0.01087447,-0.01068527,0.07051671,0.04987275
557.5015,7.830276,-3.158417,-0.009862107,-0.009970946,0.07110877,0.05047062
557.5215,7.8301,-3.158602,-0.008842956,-0.009248237,0.07163934,0.05102558
557.5416,7.829943,-3.158772,-0.007817907,-0.008516407,0.07210842,0.05153619
557.5616,7.829808,-3.158928,-0.006783789,-0.007778115,0.07251456,0.05200319
557.5816,7.829693,-3.159069,-0.0057469,-0.007032641,0.07285922,0.05242512
557.6016,7.829599,-3.159194,-0.004702725,-0.006282653,0.07314095,0.052802
557.6216,7.829525,-3.159305,-0.003657559,-0.005526775,0.07336117,0.05313383
557.6417,7.829473,-3.1594,-0.002606888,-0.004765646,0.07351705,0.05341989
557.6617,7.829443,-3.15948,-0.001557026,-0.004001275,0.07361002,0.05365946
557.6817,7.829432,-3.159545,-0.0005048283,-0.003235002,0.07364004,0.05385398
557.7017,7.829443,-3.159594,0.0005474605,-0.002463421,0.07360715,0.0540013
557.7217,7.829475,-3.159628,0.001600293,-0.001691927,0.07351133,0.05410285
557.7418,7.829528,-3.159646,0.00265007,-0.0009184822,0.07335259,0.05415791
557.7618,7.829602,-3.159649,0.003695888,-0.000144421,0.07313094,0.0541665
557.7818,7.829697,-3.159636,0.004740905,0.0006295929,0.07284635,0.05412859
557.8018,7.829813,-3.159608,0.005778823,0.001402893,0.07250026,0.05404421
557.8218,7.829949,-3.159565,0.006814161,0.002174819,0.07209126,0.05391406
557.8419,7.830106,-3.159506,0.007840628,0.002945389,0.07162075,0.05373742
557.8619,7.830283,-3.159432,0.008862743,0.003711918,0.07108875,0.053515
557.8819,7.830481,-3.159342,0.009874232,0.004476448,0.07049669,0.05324611
557.9019,7.830698,-3.159238,0.01087964,0.005235619,0.06984455,0.05293216
557.9219,7.830935,-3.159118,0.01187271,0.005990811,0.06913234,0.05257316
557.942,7.831192,-3.158983,0.01285798,0.006741384,0.06836151,0.05216838
557.962,7.831469,-3.158833,0.01383058,0.007484658,0.06753202,0.05171927
557.982,7.831765,-3.158669,0.01478965,0.008222698,0.06664532,0.05122582
558.002,7.832079,-3.15849,0.01573846,0.008952177,0.06570142,0.05068874
558.022,7.832413,-3.158296,0.01667213,0.009674492,0.06470173,0.05010875
558.0421,7.832765,-3.158088,0.0175912,0.01038904,0.06364625,0.04948513
558.0621,7.833135,-3.157867,0.01849355,0.01109316,0.06253642,0.04882003
558.0821,7.833522,-3.157631,0.0193811,0.01178897,0.06137366,0.04811274
558.1021,7.833928,-3.157382,0.02025309,0.01247317,0.06015798,0.04736467
558.1221,7.83435,-3.157119,0.02110473,0.01314787,0.05889222,0.04657584
558.1422,7.834788,-3.156842,0.02193934,0.01381048,0.0575764,0.04574696
558.1622,7.835244,-3.156553,0.02275624,0.01446041,0.05621051,0.04487946
558.1822,7.835715,-3.156251,0.02355063,0.01509914,0.0547974,0.04397333
558.2022,7.836201,-3.155936,0.02432592,0.01572342,0.05333852,0.04303
558.2222,7.836703,-3.15561,0.02508145,0.01633475,0.05183385,0.0420502
558.2422,7.837219,-3.155271,0.02581387,0.01693261,0.05028483,0.04103392
558.2623,7.837749,-3.154921,0.02652255,0.01751445,0.04869432,0.0399833
558.2823,7.838294,-3.154559,0.02721095,0.01808248,0.04706232,0.03889836
558.3023,7.838851,-3.154186,0.02787444,0.01863419,0.04539024,0.0377805
558.3223,7.839421,-3.153803,0.0285138,0.01916979,0.04367954,0.03663046
558.3423,7.840004,-3.153409,0.02912713,0.01968814,0.04193164,0.03544966
558.3624,7.840598,-3.153006,0.02971661,0.02019151,0.04014938,0.0342381
558.3824,7.841204,-3.152592,0.03028175,0.02067474,0.03833279,0.03299792
558.4024,7.84182,-3.152169,0.03081938,0.0211428,0.03648328,0.03172913
558.4224,7.842447,-3.151737,0.03132901,0.02158991,0.03460372,0.03043387
558.4424,7.843083,-3.151297,0.03181429,0.02202041,0.03269554,0.02911286
558.4625,7.843729,-3.150848,0.03227077,0.02243124,0.03075873,0.02776681
558.4825,7.844382,-3.150392,0.03269803,0.02282204,0.0287976,0.02639787
558.5025,7.845044,-3.149928,0.0330998,0.02319451,0.02681214,0.02500603
558.5225,7.845714,-3.149457,0.03347168,0.02354631,0.02480377,0.02359344
558.5425,7.84639,-3.14898,0.03381471,0.02387781,0.02277537,0.02216083
558.5626,7.847072,-3.148496,0.0341286,0.02418874,0.02072836,0.02070961
558.5826,7.84776,-3.148006,0.0344131,0.02447883,0.01866418,0.01924122
558.6026,7.848454,-3.147511,0.03466799,0.02474784,0.01658425,0.01775638
558.6226,7.849152,-3.147012,0.03489304,0.02499556,0.01449001,0.01625651
558.6426,7.849853,-3.146507,0.0350867,0.02522175,0.01238575,0.01474305
558.6627,7.850558,-3.145998,0.03525425,0.02542624,0.01027004,0.01321743
558.6827,7.851266,-3.145486,0.0353861,0.02560819,0.00814717,0.01168107
558.7027,7.851976,-3.144972,0.03552957,0.02573049,0.006015714,0.01013756
558.7227,7.852688,-3.144454,0.03560416,0.02586957,0.003879963,0.008585465
558.7427,7.853401,-3.143935,0.03564811,0.02598715,0.00174135,0.007026213
558.7628,7.854115,-3.143413,0.03566146,0.02608105,-0.0003986955,0.005461236
558.7828,7.854827,-3.14289,0.03564421,0.02615321,-0.00253731,0.003891968
558.8028,7.855539,-3.142366,0.03559637,0.02620292,-0.004673062,0.002319837
558.8228,7.85625,-3.141841,0.03551801,0.02623012,-0.00680452,0.000746274
558.8428,7.856958,-3.141317,0.03540783,0.02623548,-0.008928822,-0.0008280039
558.8629,7.857663,-3.140792,0.03527002,0.02621698,-0.01104454,-0.002400851
558.8829,7.858365,-3.140269,0.03510199,0.02617665,-0.01315023,-0.003971552
558.9029,7.859063,-3.139746,0.03490121,0.02611387,-0.01524448,-0.005538675
558.9229,7.859756,-3.139226,0.0346719,0.0260287,-0.01732441,-0.007100075
558.9429,7.860445,-3.138707,0.03441293,0.02592189,-0.0193886,-0.00865575
558.963,7.861127,-3.138191,0.03412453,0.02579151,-0.02143561,-0.01020356
558.983,7.861803,-3.137679,0.03380832,0.02563971,-0.02346402,-0.01174206
559.003,7.862472,-3.137169,0.03346052,0.02546594,-0.02547096,-0.01326983
559.023,7.863134,-3.136664,0.0330855,0.02527038,-0.02745644,-0.01478616
559.043,7.863788,-3.136163,0.03268223,0.02505386,-0.02941758,-0.01628961
559.063,7.864433,-3.135666,0.03225107,0.02481457,-0.03135296,-0.01777875
559.0831,7.865068,-3.135175,0.03179241,0.02455472,-0.03325972,-0.01925214
559.1031,7.865695,-3.13469,0.03130667,0.02427388,-0.03513786,-0.02070837
559.1231,7.866311,-3.13421,0.03079426,0.02397231,-0.03698595,-0.02214671
559.1431,7.866916,-3.133737,0.03025563,0.02365094,-0.03880112,-0.02356574
559.1631,7.867509,-3.133271,0.02969126,0.02330803,-0.04058196,-0.02496402
559.1832,7.868092,-3.132812,0.02910165,0.02294658,-0.04232844,-0.02634084
559.2032,7.868661,-3.132361,0.02848732,0.02256421,-0.04403773,-0.02769476
559.2232,7.869218,-3.131918,0.02784879,0.02216328,-0.04570838,-0.02902436
559.2432,7.869763,-3.131484,0.02722614,0.02170755,-0.04734183,-0.03032678
559.2632,7.870294,-3.131058,0.02654107,0.02126998,-0.04893378,-0.03160273
559.2833,7.87081,-3.130642,0.02583341,0.02081298,-0.05048281,-0.03285149
559.3033,7.871312,-3.130235,0.02510517,0.02033957,-0.05198892,-0.03407164
559.3233,7.871799,-3.129838,0.0243543,0.01984815,-0.05345067,-0.03526246
559.3433,7.872271,-3.129452,0.02358008,0.01933982,-0.05486522,-0.03642253
559.3633,7.872727,-3.129075,0.02278993,0.01881503,-0.05623256,-0.03755111
559.3834,7.873167,-3.12871,0.02198052,0.01827422,-0.05755125,-0.03864751
559.4034,7.87359,-3.128356,0.02114982,0.01771786,-0.05881988,-0.03971029
559.4234,7.873995,-3.128013,0.02030261,0.01714578,-0.060037,-0.04073874
559.4434,7.874384,-3.127681,0.01943964,0.01656047,-0.06120263,-0.04173213
559.4634,7.874755,-3.127362,0.01855895,0.01596043,-0.06231676,-0.04268976
559.4835,7.875109,-3.127055,0.01766128,0.01534685,-0.06337655,-0.0436102
559.5035,7.875443,-3.126761,0.01675012,0.01472025,-0.06438053,-0.04449345
559.5235,7.87576,-3.126479,0.01582626,0.01408119,-0.06533017,-0.04533807
559.5435,7.876058,-3.126211,0.01488645,0.01343021,-0.06622259,-0.04614407
559.5635,7.876337,-3.125955,0.0139369,0.01276719,-0.06705923,-0.04691002
559.5836,7.876596,-3.125713,0.01297301,0.01209473,-0.06783724,-0.04763591
559.6036,7.876836,-3.125485,0.01199968,0.01141072,-0.0685566,-0.04832032
559.6236,7.877056,-3.125271,0.01101774,0.01071843,-0.06921732,-0.04896326
559.6436,7.877256,-3.125071,0.010024,0.01001645,-0.06981798,-0.04956399
559.6636,7.877437,-3.124884,0.009024696,0.00930606,-0.07035999,-0.05012253
559.6837,7.877597,-3.124713,0.008015286,0.008587176,-0.07084051,-0.05063744
559.7037,7.877738,-3.124555,0.007002044,0.007862458,-0.07126096,-0.05110944
559.7237,7.877857,-3.124413,0.00598043,0.007129814,-0.07161992,-0.0515371
559.7437,7.877956,-3.124285,0.004955371,0.006392585,-0.07191738,-0.05192042
559.7637,7.878035,-3.124172,0.003926401,0.005649378,-0.07215334,-0.0522594
559.7838,7.878093,-3.124074,0.002895746,0.004901501,-0.07232781,-0.05255333
559.8038,7.87813,-3.123991,0.001860236,0.004149595,-0.07243937,-0.0528022
559.8238,7.878147,-3.123923,0.0008248131,0.003394309,-0.07248799,-0.05300601
559.8438,7.878142,-3.12387,-0.0002096165,0.002635609,-0.07247511,-0.05316406
559.8638,7.878118,-3.123833,-0.001244878,0.001876172,-0.07240075,-0.05327634
559.8839,7.878072,-3.123811,-0.0022801,0.001114628,-0.07226346,-0.05334356
559.9039,7.878006,-3.123804,-0.003310331,0.0003516213,-0.07206468,-0.0533643
559.9239,7.877919,-3.123812,-0.004338742,-0.0004101637,-0.0718044,-0.05333998
559.9439,7.877811,-3.123835,-0.005364464,-0.001172783,-0.07148263,-0.05326919
559.9639,7.877684,-3.123874,-0.006382566,-0.001932194,-0.07109936,-0.05315333
559.9839,7.877536,-3.123928,-0.007397573,-0.00269181,-0.07065602,-0.05299171
560.004,7.877368,-3.123997,-0.008403231,-0.003448952,-0.07015263,-0.05278504
560.024,7.87718,-3.124081,-0.009404082,-0.004201627,-0.06958772,-0.05253331
560.044,7.876972,-3.12418,-0.01039386,-0.004951893,-0.06896418,-0.0522358
560.064,7.876744,-3.124294,-0.01137711,-0.005696401,-0.06828201,-0.05189396
560.084,7.876497,-3.124423,-0.01234763,-0.006436537,-0.0675412,-0.05150778
560.1041,7.876231,-3.124566,-0.01330995,-0.007171677,-0.06674317,-0.05107725
560.1241,7.875946,-3.124724,-0.01425924,-0.007899159,-0.06588794,-0.05060311
560.1441,7.875642,-3.124897,-0.01519466,-0.008620385,-0.06497692,-0.05008606
560.1641,7.87532,-3.125083,-0.01611948,-0.009334074,-0.06401011,-0.04952608
560.1841,7.874979,-3.125284,-0.01702886,-0.01004029,-0.06298896,-0.04892392
560.2042,7.874621,-3.125499,-0.01792337,-0.01073707,-0.06191345,-0.04827956
560.2242,7.874245,-3.125727,-0.01880088,-0.01142383,-0.06078644,-0.04759444
560.2442,7.873852,-3.125969,-0.01966472,-0.01210133,-0.0596065,-0.04686854
560.2642,7.873442,-3.126225,-0.02050874,-0.01276898,-0.0583765,-0.04610259
560.2842,7.873015,-3.126493,-0.02133763,-0.01342488,-0.05709643,-0.04529731
560.3043,7.872572,-3.126774,-0.02214662,-0.01406913,-0.05576772,-0.0444534
560.3243,7.872113,-3.127068,-0.02293502,-0.01470051,-0.0543918,-0.04357158
560.3443,7.871639,-3.127375,-0.02370621,-0.0153205,-0.0529701,-0.04265258
560.3643,7.87115,-3.127693,-0.0244555,-0.01592655,-0.05150262,-0.04169709
560.3843,7.870646,-3.128024,-0.02518223,-0.01651881,-0.04999221,-0.04070584
560.4044,7.870129,-3.128366,-0.02588984,-0.01709611,-0.04843889,-0.03968025
560.4244,7.869597,-3.128719,-0.02657234,-0.01765996,-0.0468455,-0.03862033
560.4444,7.869053,-3.129083,-0.02723453,-0.0182072,-0.04521205,-0.03752823
560.4644,7.868495,-3.129458,-0.02787182,-0.01874005,-0.04353996,-0.03640393
560.4844,7.867926,-3.129843,-0.02848501,-0.01925536,-0.04183067,-0.03524888
560.5045,7.867344,-3.130238,-0.02907221,-0.01975539,-0.04008704,-0.03406378
560.5245,7.866752,-3.130643,-0.029637,-0.0202377,-0.03830907,-0.03284935
560.5445,7.866148,-3.131057,-0.03017483,-0.02070185,-0.03649818,-0.03160774
560.5645,7.865534,-3.13148,-0.03068525,-0.02115017,-0.03465724,-0.03033822
560.5845,7.864911,-3.131911,-0.03117187,-0.02157754,-0.03278768,-0.02904367
560.6046,7.864278,-3.132351,-0.03163026,-0.02198832,-0.0308895,-0.02772409
560.6246,7.863637,-3.132799,-0.03206,-0.02237878,-0.02896556,-0.0263816
560.6446,7.862988,-3.133254,-0.03246479,-0.02275131,-0.02701729,-0.02501623
560.6646,7.862331,-3.133716,-0.03283888,-0.02310355,-0.02504755,-0.02363011
560.6846,7.861667,-3.134185,-0.03318737,-0.02343588,-0.02305634,-0.02222396
560.7047,7.860997,-3.13466,-0.03350593,-0.02374801,-0.02104653,-0.02079921
560.7247,7.860321,-3.13514,-0.03379563,-0.0240397,-0.01901811,-0.01935657
560.7447,7.85964,-3.135627,-0.03405488,-0.02431001,-0.01697537,-0.01789819
560.7647,7.858954,-3.136118,-0.03428752,-0.02456074,-0.01491833,-0.01642479
560.7847,7.858264,-3.136614,-0.03448931,-0.02479034,-0.0128484,-0.01493708
560.8047,7.857571,-3.137114,-0.03466008,-0.02499657,-0.01076845,-0.0134372
560.8248,7.856875,-3.137617,-0.03480375,-0.02518333,-0.008679914,-0.01192588
560.8448,7.856177,-3.138124,-0.0349148,-0.02534775,-0.006585652,-0.01040526
560.8648,7.855477,-3.138634,-0.03499855,-0.02549038,-0.004485665,-0.008876048
560.8848,7.854776,-3.139146,-0.03505091,-0.0256111,-0.002382815,-0.007339685
560.9048,7.854074,-3.13966,-0.03507318,-0.0257105,-0.0002785325,-0.005796882
560.9249,7.853373,-3.140176,-0.03506534,-0.02578645,0.00182575,-0.004249786
560.9449,7.852673,-3.140693,-0.03502608,-0.02584094,0.00392717,-0.002699113
560.9649,7.851974,-3.14121,-0.03495948,-0.02587324,0.006024297,-0.001147008
560.9849,7.851276,-3.141728,-0.03486158,-0.02588401,0.008115699,0.0004065275
561.0049,7.850582,-3.142246,-0.03473383,-0.02587055,0.01019994,0.001958632
561.025,7.84989,-3.142762,-0.03457632,-0.02583692,0.01227417,0.003508591
561.045,7.849203,-3.143278,-0.03438923,-0.02578115,0.01433695,0.005055687
561.065,7.848518,-3.143791,-0.03420894,-0.02566403,0.01638971,0.00659563
561.085,7.847839,-3.144302,-0.03396388,-0.02556395,0.01842815,0.008129134
561.105,7.847165,-3.144811,-0.03368833,-0.02544269,0.02044942,0.009655483
561.1251,7.846498,-3.145317,-0.03338668,-0.02529896,0.02245209,0.01117325
561.1451,7.845837,-3.14582,-0.03305514,-0.02513287,0.02443472,0.01268099
561.1651,7.845182,-3.146319,-0.03269671,-0.02494661,0.0263973,0.01417801
561.1851,7.844536,-3.146813,-0.03230763,-0.02473764,0.02833557,0.01566215
561.2051,7.843898,-3.147304,-0.03189231,-0.02450883,0.0302495,0.01713269
561.2252,7.843269,-3.147789,-0.03144842,-0.02425771,0.03213624,0.01858821
561.2452,7.84265,-3.148268,-0.0309804,-0.02398718,0.03399437,0.02002727
561.2652,7.84204,-3.148742,-0.03048598,-0.02369479,0.03582387,0.02144917
561.2852,7.841441,-3.14921,-0.02996288,-0.0233835,0.03762188,0.02285246
561.3052,7.840853,-3.149671,-0.02941424,-0.02305087,0.03938556,0.02423573
561.3253,7.840276,-3.150125,-0.02884463,-0.02269923,0.04111632,0.02559752
561.3453,7.839711,-3.150572,-0.02824644,-0.0223282,0.04281131,0.02693715
561.3653,7.839158,-3.151011,-0.02762558,-0.0219388,0.0444691,0.02825388
561.3853,7.838618,-3.151441,-0.02698124,-0.02152933,0.04608825,0.02954557
561.4053,7.838092,-3.151863,-0.02631398,-0.02110217,0.04766735,0.03081151
561.4254,7.837579,-3.152277,-0.0256244,-0.02065771,0.04920495,0.03205098
561.4454,7.837081,-3.15268,-0.02491309,-0.02019431,0.05069962,0.03326255
561.4654,7.836597,-3.153075,-0.02418067,-0.01971506,0.05214995,0.03444551
561.4854,7.836129,-3.153459,-0.02342779,-0.01921768,0.05355592,0.03559842
561.5054,7.835676,-3.153833,-0.02265509,-0.01870532,0.05491469,0.03672057
561.5255,7.835238,-3.154197,-0.02186326,-0.01817638,0.05622624,0.03781126
561.5455,7.834817,-3.154549,-0.02105297,-0.01763133,0.05748916,0.03886903
561.5655,7.834413,-3.154891,-0.02022628,-0.01707266,0.058702,0.03989319
561.5855,7.834025,-3.155221,-0.01937987,-0.01649883,0.05986478,0.04088302
561.6055,7.833655,-3.155539,-0.01851984,-0.01591035,0.06097606,0.04183779
561.6255,7.833302,-3.155845,-0.01764155,-0.01530905,0.06203441,0.04275609
561.6456,7.832967,-3.156139,-0.01674981,-0.01469548,0.06303842,0.04363791
561.6656,7.83265,-3.15642,-0.0158454,-0.0140688,0.06398949,0.04448181
561.6856,7.832352,-3.156689,-0.01492502,-0.01343023,0.06488479,0.04528782
561.7056,7.832072,-3.156945,-0.01399354,-0.01277965,0.0657243,0.04605448
561.7256,7.831811,-3.157187,-0.01305039,-0.01211964,0.0665066,0.04678181
561.7457,7.831569,-3.157416,-0.01209776,-0.01144807,0.06723312,0.04746837
561.7657,7.831346,-3.157631,-0.01116698,-0.01073104,0.06790243,0.04811202
561.7857,7.831141,-3.157831,-0.01019468,-0.01004177,0.06851453,0.04871419
561.8057,7.830957,-3.158018,-0.009211181,-0.009343436,0.06906656,0.04927487
561.8257,7.830793,-3.158191,-0.008222809,-0.008637244,0.06955995,0.04979337
561.8458,7.830648,-3.15835,-0.007225006,-0.007923125,0.06999329,0.05026823
561.8658,7.830524,-3.158494,-0.006222677,-0.007203735,0.07036655,0.05070018
561.8858,7.83042,-3.158623,-0.00521669,-0.006477663,0.07067974,0.05108851
561.9058,7.830336,-3.158738,-0.00420385,-0.005746881,0.07093144,0.05143321
561.9258,7.830272,-3.158838,-0.003190435,-0.005009314,0.07112308,0.05173358
561.9459,7.830228,-3.158924,-0.002171909,-0.004270321,0.07125321,0.05199032
561.9659,7.830205,-3.158994,-0.001154547,-0.003525131,0.07132329,0.05220199
561.9859,7.830202,-3.15905,-0.00013381,-0.00277843,0.07133187,0.05236863
562.0059,7.83022,-3.15909,0.0008853779,-0.002029522,0.07127896,0.0524902
562.0259,7.830258,-3.159116,0.001903483,-0.001279722,0.07116455,0.05256672
562.046,7.830317,-3.159126,0.002919628,-0.0005283245,0.07098865,0.05259819
562.066,7.830395,-3.159122,0.003931586,0.0002226775,0.07075268,0.05258532
